twitterUsername,politicalParty,tweetText
marcorubio,R,"#China is forcing tens of millions of people to hand over their DNA for the massive database they are creating. 

A... https://t.co/jYSw7K365T"
marcorubio,R,.@SenatorTimScott has been working on the reforms introduced today well before the recent protests over Mr. Floyd's... https://t.co/SwcObJfKUS
marcorubio,R,"As we requested @SBAgov has a released a simplified form to apply for #PPP loan forgiveness. 

https://t.co/c8zs7NFJOX"
marcorubio,R,"Handful of reporters seem to still be struggling to understand #PPP disclosure

Let me try one more time to help

W... https://t.co/U8nwEr2FwJ"
marcorubio,R,"""But take care not to perform righteous deeds in order that people may see them;otherwise, you will have no recompe... https://t.co/XsgdYfzOl9"
marcorubio,R,"My weekly (&amp; tragic) reminder to those that came at me about my tweets including the one below 18 days ago

@FBI sa... https://t.co/w878JC9FWO"
marcorubio,R,The next phase of help for #SmallBusiness will be very targeted. It will focus on industries &amp; communities dispropo... https://t.co/I88xsMlc65
marcorubio,R,".@TheJusticeDept[?] has launched an online portal to make it easier for public to report civil rights violations

No,... https://t.co/5UZFVIleiz"
marcorubio,R,"We will have #PPP loan disclosure 

No dispute over larger loan recipients being disclosed 

Only issue still being... https://t.co/9ruw8GahWc"
marcorubio,R,"In video obtained by a local tv reporter a man,who she reports didn't appear to have ties with local vigilante mili... https://t.co/Qm3RhiaDC4"
marcorubio,R,"2 weeks ago I warned that various types of armed groups are showing up at protests

Now reports that a vigilante mi... https://t.co/sdIwk9iqWz"
marcorubio,R,"A clean heart create for me, God; renew within me a steadfast spirit.

Psalms 51:12"
marcorubio,R,"""I have decided to stick to love...Hate is too great a burden to bear."" 

Dr. Martin Luther King 
16 August, 1967... https://t.co/dWTpWQke8W"
marcorubio,R,"We lost 22% of #smallbusiness during shutdown

But was 41% for black &amp; 32% for hispanic owned business

Industry di... https://t.co/jWdYODlVZ1"
marcorubio,R,"""You have heard that it was said,'You shall love your neighbor &amp; hate your enemy.' But I say to you,love your enemi... https://t.co/VVoaRyE754"
marcorubio,R,"During the economic shutdown 41% of black owned businesses got wiped out according a new analysis. 

If this isn't... https://t.co/YilIjTwhZm"
marcorubio,R,"Those who say extremists aren't behind the violence,looting &amp; vandalism should tell us who they believe is behind i... https://t.co/OM7ZOIZNTs"
marcorubio,R,"Good example of what media ""bias"" looks like. You pick bits of information that further your narrative,ignore those... https://t.co/iezZzRQPl3"
marcorubio,R,"you then become haughty of heart &amp; forget the LORD,your God, who brought you out of the land of Egypt,that house of... https://t.co/vvdRYJfXw4"
marcorubio,R,We can't allow looters &amp; anarchists to take over our streets. This is indefensible criminality which shouldn't be j... https://t.co/wiiyGVbzZu
marcorubio,R,"Hear, LORD, my plea for justice;pay heed to my cry;
Listen to my prayer from lips without guile. From you let my vi... https://t.co/oJlKvgSUgm"
marcorubio,R,"Hmmm

You won't find many tweets from Miami Herald with more that 50 likes or RT's 

But they tweet a false &amp; negat... https://t.co/bprvv8xgW9"
marcorubio,R,They deliberately leave out the first part of what I said because it would reveal that this quote isn't my new stan... https://t.co/J89Dp38to6
marcorubio,R,"If want to know what I actually said read original CNN report

They didn't report I opposed disclosure 

They repor... https://t.co/TZNXIUsc9X"
marcorubio,R,Since Miami Herald no longer has a reporter in the Capitol their article claiming I oppose #PPP disclosure is based... https://t.co/7kYqKmfdGb
marcorubio,R,Just FYI this headline is 100% false &amp; article which poaches reporting from other outlets presents it incorrectly... https://t.co/CmL3QO91Wj
marcorubio,R,Today we sent a bipartisan list of questions to @zoom_us after it closed the accounts of several Chinese activists... https://t.co/dhzZAcHBK5
marcorubio,R,"Your newspaper wrote arrested for smashing windows of 2 Miami police cars &amp; that he told police he ""violently prote... https://t.co/2VDqwi4feN"
marcorubio,R,4 years ago today a terrorist pledging allegiance to ISIS took the lives of 49 innocent people in the Pulse Nightcl... https://t.co/5lKM3yaVLW
marcorubio,R,"-The protests are justified 
-Violence &amp; anarchy must stop
-Defunding police is crazy talk
-We need to be sensible... https://t.co/Z5VMiY1YLa"
marcorubio,R,"The purpose of naming govt facilities isn't to upset our fellow Americans,it's to foster national unity &amp; pride by... https://t.co/5CYa2TLVqg"
marcorubio,R,"What kind of society do we want to be? 

We won't be one that flourishes &amp; fulfills its potential as long as a sign... https://t.co/VCLSBjnGz8"
marcorubio,R,"I will always hope in you and add to all your praise.

Psalms 71:14"
marcorubio,R,"I feel for the people of #Seattle whose leaders invite anarchy,but #chazseattle isn't a national crisis

But this... https://t.co/XZ7GOi2BAj"
marcorubio,R,"A clear consensus has emerged that we can no longer ignore issues of race

But this fragile consensus will be teste... https://t.co/9xKGNvkteg"
marcorubio,R,"This is who we really are

 https://t.co/CgvzGJ8dxt"
marcorubio,R,"To an overwhelming degree this is still who we AMERICANS really are 

 https://t.co/KBWi8SSrRN"
marcorubio,R,"#Seattle Police Chief to officers:

""decision to board up the precinct... was not my decision...to be pelted with p... https://t.co/TkSVd7xSSC"
marcorubio,R,"A federal grand jury has charged an Illinois man who traveled to Minneapolis with civil disorder, rioting, and arso... https://t.co/N8WdqRY5XH"
marcorubio,R,WANTED for setting a number of fires in Minnesota during the recent protests including a high school that serves di... https://t.co/nVtOy8FdLY
marcorubio,R,"Police officer on anti-looting patrol stabbed in the neck in NYC

This was not a spur of the moment assault

It was... https://t.co/defdcE0fQT"
marcorubio,R,RT @between2worlds: This was a clear and compelling speech by @marcorubio on the Senate Floor this week. I'd encourage you to read or watch...
marcorubio,R,"The problem isn't protestors.The OVERWHELMING MAJORITY are peacefully &amp; rightfully demanding action

The problem is... https://t.co/tsSLSVQfPG"
marcorubio,R,https://t.co/ucFRShqA2X
marcorubio,R,"A few ?? for [?][?]@zoom_us[?] 

1.What data do you routinely share with #China?

https://t.co/DUxm1qt3oa you have a CCP... https://t.co/ZYAt1xvyW5"
marcorubio,R,"This is the best opportunity we have had in my lifetime to deal with racial disparities &amp; injustice. 

We must stop... https://t.co/NzaKvawtEQ"
marcorubio,R,"Because nothing says justice more than a Soviet hammer &amp; sickle!

Don't let anyone twist this

SUPPORT Americans lo... https://t.co/J8rWVLHBIP"
marcorubio,R,"Criminal circled below smashed windshield of a Miami police car with 4 African-American officers

But at this point... https://t.co/2xBvnIiKCU"
marcorubio,R,"""I give you a new commandment:love one another. As I have loved you, so you also should love one another.""

John 13:34"
marcorubio,R,"7 days ago: ""Three Nevada men with suspected ties to the so-called ""boogaloo"" movement were arrested in Las Vegas S... https://t.co/Sbx9zZcTKM"
marcorubio,R,"4 days ago: ""county sheriff says two members of the ""boogaloo"" extremist group have been charged with inciting a ri... https://t.co/t1fUgv9I9A"
marcorubio,R,"Today: https://t.co/ot91gMxYfU ""federal law enforcement officials say .....chaos was fanned or carried out by agita... https://t.co/gWTUQiYIuM"
marcorubio,R,"A violent extremist used protests as cover to set a police car on fire in Miami last week. 

Today @FBI[?] &amp; [?]... https://t.co/UwiJpCK4j5"
marcorubio,R,BOTH #China &amp; #Russia are now undertaking active measures to drive &amp; deepen pre-existing divisions in our country.... https://t.co/4GaEF2K84i
marcorubio,R,"Just wrapped up our oversight hearing on the progress of #PPP which is helping to save millions of #SmallBusiness,... https://t.co/BNLOzjHYY0"
marcorubio,R,RT @SmallBizCmte: #HappeningNow: Chairman Rubio opens the hearing on the implementation of the CARES Act with Secretary @stevenmnuchin1 &amp; A...
marcorubio,R,In the latest Congressional Oversight Hearing Index our [?]@SmallBizCmte[?] was the ONLY committee in the #Senate to re... https://t.co/zzbOuDb2cc
marcorubio,R,Today at 10AM both [?]@stevenmnuchin1[?] &amp; [?]@SBAJovita[?] will appear before the [?]@SmallBizCmte[?] to discuss #PPP &amp; the wa... https://t.co/QCTlDDJ3Gu
marcorubio,R,I bless the LORD who counsels me;even at night my heart exhorts me. I keep the LORD always before me;with him at my... https://t.co/rJ9tCqlBfg
marcorubio,R,New jobs report suggests #PPP helped prevent broader economic collapse  https://t.co/1NSJDSgSll
marcorubio,R,The full text of my speech on recent unrest is below https://t.co/9boAZISLmr
marcorubio,R,The only way forward is to treat each other with the empathy &amp; respect required of a people who have decided to sha... https://t.co/b3xXjEmNZA
marcorubio,R,"Whoever pursues justice and kindness will find life and honor.

Proverbs 21:21"
marcorubio,R,"It comes down to this, no nation can prosper &amp; thrive if a significant percentage of her people believe their lives... https://t.co/SWILSIOdvN"
marcorubio,R,"""Therefore, if you bring your gift to the altar, and there recall that your brother has anything against you,leave... https://t.co/HrOkdkwWHI"
marcorubio,R,"RT @SenatorTimScott: Great to discuss important issues with my friend, @TGowdySC. Defunding the police would cause harm to our most vulnera..."
marcorubio,R,"More evidence of organized agitators from a variety of extremists groups

Police arrested a self identified member... https://t.co/LVfScGVpNx"
marcorubio,R,"Stone is heavy, and sand a burden,but a fool's provocation is heavier than both.

Proverbs 27:3"
marcorubio,R,Two men from Ohio were reported to police by protestors for inciting https://t.co/h1K4ozoW4V their car police found... https://t.co/xxumCfG4cf
marcorubio,R,"According to local CBS affiliate the three people arrested for looting in Austin,Texas ""are known members of a loca... https://t.co/Nisupdc93M"
marcorubio,R,"Good advice beyond context of this tweet

On one side it's not enough to just hear from others,you have to LISTEN... https://t.co/818EifumOW"
marcorubio,R,"Why is it so hard to just report what is obvious to everyone

We have two groups here

A. Real protestors who don't... https://t.co/xDpCl67BEN"
marcorubio,R,"I am all good with protest

But this right here we can not have

Using Molotov Cocktails is not protest

It is a cr... https://t.co/cGThiUCwrQ"
marcorubio,R,"How long, O LORD, must I cry for help &amp; you do not listen?
Or cry out to you ""Violence!""
&amp; you do not intervene? Wh... https://t.co/zIQDrJZM3J"
marcorubio,R,"""In short, give some credit to the government relief efforts, especially the Paycheck Protection Program, for bring... https://t.co/2rKkiiScfG"
marcorubio,R,RT @realDonaldTrump: I just signed the Paycheck Protection Program Flexibility Act to further improve our VERY POPULAR AND SUCCESSFUL progr...
marcorubio,R,Very encouraging to see POTUS stand up for US investors. Chinese companies flaunt our rules while listing on US sto... https://t.co/xQhJs9RsN9
marcorubio,R,#PPPworks https://t.co/qcspersL54
marcorubio,R,"Those who came at me when I warned about these groups see:

https://t.co/zd1rtc62XP

Barr's statement

And story be... https://t.co/wQXqUNbZDB"
marcorubio,R,Finally some positive economic news in the #JobsReport. Forecasters expected 7.5M job losses in May; instead 2.5M j... https://t.co/RjarrhSVyd
